timestamp,value
2015-09-29,24.50857162475586
2015-09-30,24.787233352661133
2015-10-01,24.625425338745117
2015-10-02,24.805206298828125
2015-10-05,24.895095825195312
2015-10-06,25.014205932617188
2015-10-07,24.895095825195312
2015-10-08,24.607452392578125
2015-10-09,25.19622802734375
2015-10-12,25.079374313354492
2015-10-13,25.122074127197266
2015-10-14,24.76700210571289
2015-10-15,25.137802124023438
2015-10-16,24.953529357910156
2015-10-19,25.108591079711914
2015-10-20,25.56702995300293
2015-10-21,25.564777374267578
2015-10-22,25.955806732177734
2015-10-23,26.76032066345215
2015-10-26,25.906360626220703
2015-10-27,25.742313385009766
2015-10-28,26.803022384643555
2015-10-29,27.086172103881836
2015-10-30,26.85470962524414
2015-11-02,27.232240676879883
2015-11-03,27.544612884521484
2015-11-04,27.416513442993164
2015-11-05,27.29012680053711
2015-11-06,27.32172966003418
2015-11-09,27.211143493652344
2015-11-10,26.353525161743164
2015-11-11,26.20457649230957
2015-11-12,26.116559982299805
2015-11-13,25.353731155395508
2015-11-16,25.769001007080078
2015-11-17,25.658411026000977
2015-11-18,26.470888137817383
2015-11-19,26.807157516479492
2015-11-20,26.924522399902344
2015-11-23,26.57470703125
2015-11-24,26.829730987548828
2015-11-25,26.637895584106445
2015-11-27,26.588247299194336
2015-11-30,26.698835372924805
2015-12-01,26.482166290283203
2015-12-02,26.242938995361328
2015-12-03,25.999204635620117
2015-12-04,26.863588333129883
2015-12-07,26.694316864013672
2015-12-08,26.68303680419922
2015-12-09,26.093984603881836
2015-12-10,26.21811866760254
2015-12-11,25.543312072753906
2015-12-14,25.385326385498047
2015-12-15,24.93621063232422
2015-12-16,25.128040313720703
2015-12-17,24.59543228149414
2015-12-18,23.929643630981445
2015-12-21,24.223041534423828
2015-12-22,24.20046615600586
2015-12-23,24.511919021606445
2015-12-24,24.381017684936523
2015-12-28,24.10794448852539
2015-12-29,24.541259765625
2015-12-30,24.220781326293945
2015-12-31,23.75586700439453
2016-01-04,23.776174545288086
2016-01-05,23.180356979370117
2016-01-06,22.726734161376953
2016-01-07,21.767560958862305
2016-01-08,21.882658004760742
2016-01-11,22.23699378967285
2016-01-12,22.559722900390625
2016-01-13,21.979707717895508
2016-01-14,22.46041488647461
2016-01-15,21.9210262298584
2016-01-19,21.814952850341797
2016-01-20,21.844295501708984
2016-01-21,21.73370361328125
2016-01-22,22.88922691345215
2016-01-25,22.442371368408203
2016-01-26,22.566492080688477
2016-01-27,21.083723068237305
2016-01-28,21.234933853149414
2016-01-29,21.968420028686523
2016-02-01,21.763044357299805
2016-02-02,21.322959899902344
2016-02-03,21.744991302490234
2016-02-04,21.91971206665039
2016-02-05,21.334280014038086
2016-02-08,21.558923721313477
2016-02-09,21.55438804626465
2016-02-10,21.391008377075195
2016-02-11,21.26167106628418
2016-02-12,21.327468872070312
2016-02-16,21.92879295349121
2016-02-17,22.26462173461914
2016-02-18,21.842559814453125
2016-02-19,21.792638778686523
2016-02-22,21.983243942260742
2016-02-23,21.486309051513672
2016-02-24,21.806259155273438
2016-02-25,21.956022262573242
2016-02-26,21.99005699157715
2016-02-29,21.940139770507812
2016-03-01,22.811481475830078
2016-03-02,22.861400604248047
2016-03-03,23.03158187866211
2016-03-04,23.37421989440918
2016-03-07,23.115541458129883
2016-03-08,22.92493438720703
2016-03-09,22.94536018371582
2016-03-10,22.956703186035156
2016-03-11,23.20404052734375
2016-03-14,23.263029098510742
2016-03-15,23.73046875
2016-03-16,24.04587745666504
2016-03-17,24.007299423217773
2016-03-18,24.03453254699707
2016-03-21,24.032270431518555
2016-03-22,24.216064453125
2016-03-23,24.082181930541992
2016-03-24,23.97780418395996
2016-03-28,23.86888313293457
2016-03-29,24.43389892578125
2016-03-30,24.860488891601562
2016-03-31,24.731155395507812
2016-04-01,24.95806884765625
2016-04-04,25.2144775390625
2016-04-05,24.917219161987305
2016-04-06,25.17817497253418
2016-04-07,24.629047393798828
2016-04-08,24.656272888183594
2016-04-11,24.737958908081055
2016-04-12,25.060178756713867
2016-04-13,25.42323875427246
2016-04-14,25.43685531616211
2016-04-15,24.92630386352539
2016-04-18,24.38851547241211
2016-04-19,24.25918197631836
2016-04-20,24.30909538269043
2016-04-21,24.04587745666504
2016-04-22,23.98007583618164
2016-04-25,23.843929290771484
2016-04-26,23.678287506103516
2016-04-27,22.19654083251953
2016-04-28,21.51807975769043
2016-04-29,21.27074432373047
2016-05-02,21.2480525970459
2016-05-03,21.59749984741211
2016-05-04,21.372852325439453
2016-05-05,21.28610610961914
2016-05-06,21.167390823364258
2016-05-09,21.183372497558594
2016-05-10,21.32719612121582
2016-05-11,21.119447708129883
2016-05-12,20.624052047729492
2016-05-13,20.665149688720703
2016-05-16,21.432209014892578
2016-05-17,21.343172073364258
2016-05-18,21.58745002746582
2016-05-19,21.50526237487793
2016-05-20,21.73812484741211
2016-05-23,22.014358520507812
2016-05-24,22.349952697753906
2016-05-25,22.74262237548828
2016-05-26,22.922969818115234
2016-05-27,22.909269332885742
2016-05-31,22.797407150268555
2016-06-01,22.477792739868164
2016-06-02,22.30885887145996
2016-06-03,22.354520797729492
2016-06-06,22.516605377197266
2016-06-07,22.607927322387695
2016-06-08,22.587377548217773
2016-06-09,22.749465942382812
2016-06-10,22.5622615814209
2016-06-13,22.22211265563965
2016-06-14,22.249502182006836
2016-06-15,22.176450729370117
2016-06-16,22.270048141479492
2016-06-17,21.76323127746582
2016-06-20,21.71072769165039
2016-06-21,21.895652770996094
2016-06-22,21.813459396362305
2016-06-23,21.939029693603516
2016-06-24,21.322629928588867
2016-06-27,21.01215171813965
2016-06-28,21.366003036499023
2016-06-29,21.55092430114746
2016-06-30,21.824880599975586
2016-07-01,21.891080856323242
2016-07-05,21.685617446899414
2016-07-06,21.80889129638672
2016-07-07,21.90249252319336
2016-07-08,22.07143783569336
2016-07-11,22.139921188354492
2016-07-12,22.240371704101562
2016-07-13,22.11481475830078
2016-07-14,22.55313491821289
2016-07-15,22.550851821899414
2016-07-18,22.790565490722656
2016-07-19,22.79969024658203
2016-07-20,22.82023811340332
2016-07-21,22.699241638183594
2016-07-22,22.523456573486328
2016-07-25,22.22211265563965
2016-07-26,22.06914520263672
2016-07-27,23.502830505371094
2016-07-28,23.820167541503906
2016-07-29,23.790483474731445
2016-08-01,24.210548400878906
2016-08-02,23.85212516784668
2016-08-03,24.151187896728516
2016-08-04,24.300382614135742
2016-08-05,24.66992950439453
2016-08-08,24.87421226501465
2016-08-09,24.975200653076172
2016-08-10,24.789283752441406
2016-08-11,24.77321434020996
2016-08-12,24.83060646057129
2016-08-15,25.128990173339844
2016-08-16,25.106035232543945
2016-08-17,25.069307327270508
2016-08-18,25.037174224853516
2016-08-19,25.101438522338867
2016-08-22,24.906341552734375
2016-08-23,24.984384536743164
2016-08-24,24.79616928100586
2016-08-25,24.690580368041992
2016-08-26,24.545982360839844
2016-08-29,24.5184383392334
2016-08-30,24.33022117614746
2016-08-31,24.35317611694336
2016-09-01,24.497777938842773
2016-09-02,24.727313995361328
2016-09-06,24.720426559448242
2016-09-07,24.871912002563477
2016-09-08,24.22004508972168
2016-09-09,23.67147445678711
2016-09-12,24.201684951782227
2016-09-13,24.777801513671875
2016-09-14,25.65461540222168
2016-09-15,26.526832580566406
2016-09-16,26.377635955810547
2016-09-19,26.07006072998047
2016-09-20,26.067766189575195
2016-09-21,26.06317710876465
2016-09-22,26.30877685546875
2016-09-23,25.87038230895996
2016-09-26,25.909387588500977
2016-09-27,25.957590103149414
2016-09-28,26.154987335205078
2016-09-29,25.74871253967285
2016-09-30,25.94841194152832
2016-10-03,25.826759338378906
2016-10-04,25.936941146850586
2016-10-05,25.94841194152832
2016-10-06,26.141220092773438
2016-10-07,26.18023681640625
2016-10-10,26.63700294494629
2016-10-11,26.694385528564453
2016-10-12,26.9330997467041
2016-10-13,26.850467681884766
2016-10-14,26.999658584594727
2016-10-17,26.981304168701172
2016-10-18,26.962932586669922
2016-10-19,26.882606506347656
2016-10-20,26.86882972717285
2016-10-21,26.76324462890625
2016-10-24,27.00425148010254
2016-10-25,27.141969680786133
2016-10-26,26.531415939331055
2016-10-27,26.276639938354492
2016-10-28,26.10219955444336
2016-10-31,26.060880661010742
2016-11-01,25.590343475341797
2016-11-02,25.613296508789062
2016-11-03,25.338756561279297
2016-11-04,25.11034393310547
2016-11-07,25.472566604614258
2016-11-08,25.622529983520508
2016-11-09,25.580991744995117
2016-11-10,24.868112564086914
2016-11-11,25.01576042175293
2016-11-14,24.388233184814453
2016-11-15,24.71122932434082
2016-11-16,25.37567138671875
2016-11-17,25.366437911987305
2016-11-18,25.39181900024414
2016-11-21,25.777103424072266
2016-11-22,25.79325294494629
2016-11-23,25.6617431640625
2016-11-25,25.790943145751953
2016-11-28,25.740182876586914
2016-11-29,25.71480941772461
2016-11-30,25.497943878173828
2016-12-01,25.26030921936035
2016-12-02,25.354904174804688
2016-12-05,25.172645568847656
2016-12-06,25.366437911987305
2016-12-07,25.6156063079834
2016-12-08,25.867076873779297
2016-12-09,26.289270401000977
2016-12-12,26.139314651489258
2016-12-13,26.575349807739258
2016-12-14,26.575349807739258
2016-12-15,26.720693588256836
2016-12-16,26.755308151245117
2016-12-19,26.909881591796875
2016-12-20,26.981401443481445
2016-12-21,27.006778717041016
2016-12-22,26.829132080078125
2016-12-23,26.8821964263916
2016-12-27,27.052915573120117
2016-12-28,26.93756866455078
2016-12-29,26.93064308166504
2016-12-30,26.720693588256836
2017-01-03,26.796833038330078
2017-01-04,26.766841888427734
2017-01-05,26.902965545654297
2017-01-06,27.202880859375
2017-01-09,27.452041625976562
2017-01-10,27.479740142822266
2017-01-11,27.62738037109375
2017-01-12,27.512035369873047
2017-01-13,27.463579177856445
2017-01-17,27.685060501098633
2017-01-18,27.682756423950195
2017-01-19,27.634309768676758
2017-01-20,27.685060501098633
2017-01-23,27.70351791381836
2017-01-24,27.678146362304688
2017-01-25,28.118793487548828
2017-01-26,28.13263511657715
2017-01-27,28.13494873046875
2017-01-30,28.061120986938477
2017-01-31,27.996519088745117
2017-02-01,29.703765869140625
2017-02-02,29.653011322021484
2017-02-03,29.779905319213867
2017-02-06,30.059059143066406
2017-02-07,30.34514045715332
2017-02-08,30.462793350219727
2017-02-09,30.682910919189453
2017-02-10,30.61341667175293
2017-02-13,30.884504318237305
2017-02-14,31.28536033630371
2017-02-15,31.398897171020508
2017-02-16,31.36182975769043
2017-02-17,31.447559356689453
2017-02-21,31.674636840820312
2017-02-22,31.769634246826172
2017-02-23,31.63524627685547
2017-02-24,31.665369033813477
2017-02-27,31.727916717529297
2017-02-28,31.7418270111084
2017-03-01,32.390628814697266
2017-03-02,32.198299407958984
2017-03-03,32.3882942199707
2017-03-06,32.28635025024414
2017-03-07,32.328060150146484
2017-03-08,32.20757293701172
2017-03-09,32.1334114074707
2017-03-10,32.24000549316406
2017-03-13,32.253910064697266
2017-03-14,32.20524978637695
2017-03-15,32.545867919921875
2017-03-16,32.599151611328125
2017-03-17,32.436954498291016
2017-03-20,32.777565002441406
2017-03-21,32.40221405029297
2017-03-22,32.768310546875
2017-03-23,32.65245056152344
2017-03-24,32.58756637573242
2017-03-27,32.64318084716797
2017-03-28,33.31977462768555
2017-03-29,33.393917083740234
2017-03-30,33.34989547729492
2017-03-31,33.287322998046875
2017-04-03,33.29659652709961
2017-04-04,33.544525146484375
2017-04-05,33.370750427246094
2017-04-06,33.287322998046875
2017-04-07,33.21318817138672
2017-04-10,33.173789978027344
2017-04-11,32.81697082519531
2017-04-12,32.85634994506836
2017-04-13,32.68257522583008
2017-04-17,32.863304138183594
2017-04-18,32.71733093261719
2017-04-19,32.596832275390625
2017-04-20,33.004642486572266
2017-04-21,32.96525573730469
2017-04-24,33.2827033996582
2017-04-25,33.488922119140625
2017-04-26,33.291969299316406
2017-04-27,33.31745910644531
2017-04-28,33.285011291503906
2017-05-01,33.963924407958984
2017-05-02,34.17940902709961
2017-05-03,34.07514190673828
2017-05-04,33.95234298706055
2017-05-05,34.5153923034668
2017-05-08,35.45380783081055
2017-05-09,35.68088150024414
2017-05-10,35.51173400878906
2017-05-11,35.8188591003418
2017-05-12,36.31908416748047
2017-05-15,36.22602081298828
2017-05-16,36.17250061035156
2017-05-17,34.95798873901367
2017-05-18,35.49079513549805
2017-05-19,35.61178207397461
2017-05-22,35.82815933227539
2017-05-23,35.78396224975586
2017-05-24,35.67692947387695
2017-05-25,35.800235748291016
2017-05-26,35.7397575378418
2017-05-30,35.75371170043945
2017-05-31,35.54197692871094
2017-06-01,35.639705657958984
2017-06-02,36.16785430908203
2017-06-05,35.81420135498047
2017-06-06,35.93518829345703
2017-06-07,36.149234771728516
2017-06-08,36.060829162597656
2017-06-09,34.66250228881836
2017-06-12,33.83420944213867
2017-06-13,34.106441497802734
2017-06-14,33.77372741699219
2017-06-15,33.57130813598633
2017-06-16,33.101322174072266
2017-06-19,34.04828643798828
2017-06-20,33.73882293701172
2017-06-21,33.93892288208008
2017-06-22,33.88308334350586
2017-06-23,34.0343132019043
2017-06-26,33.92728042602539
2017-06-27,33.44102096557617
2017-06-28,33.92961120605469
2017-06-29,33.429386138916016
2017-06-30,33.50849151611328
2017-07-03,33.38750076293945
2017-07-05,33.52477264404297
2017-07-06,33.208343505859375
2017-07-07,33.545711517333984
2017-07-10,33.75045394897461
2017-07-11,33.859806060791016
2017-07-12,33.9086799621582
2017-07-13,34.38098907470703
2017-07-14,34.67646408081055
2017-07-17,34.79745101928711
2017-07-18,34.9184455871582
2017-07-19,35.13714599609375
2017-07-20,34.97893524169922
2017-07-21,34.962650299072266
2017-07-24,35.38609313964844
2017-07-25,35.53732681274414
2017-07-26,35.70484924316406
2017-07-27,35.03010559082031
2017-07-28,34.78349685668945
2017-07-31,34.604347229003906
2017-08-01,34.91145706176758
2017-08-02,36.561065673828125
2017-08-03,36.195770263671875
2017-08-04,36.386558532714844
2017-08-07,36.94961929321289
2017-08-08,37.24509811401367
2017-08-09,37.47311019897461
2017-08-10,36.27952575683594
2017-08-11,36.78403854370117
2017-08-14,37.33763122558594
2017-08-15,37.74639129638672
2017-08-16,37.59455871582031
2017-08-17,36.87282180786133
2017-08-18,36.78872299194336
2017-08-21,36.720977783203125
2017-08-22,37.321285247802734
2017-08-23,37.36799240112305
2017-08-24,37.2021598815918
2017-08-25,37.339969635009766
2017-08-28,37.71603775024414
2017-08-29,38.05238723754883
2017-08-30,38.155155181884766
2017-08-31,38.3069953918457
2017-09-01,38.318668365478516
2017-09-05,37.85851287841797
2017-09-06,37.81880187988281
2017-09-07,37.66697311401367
2017-09-08,37.05266571044922
2017-09-11,37.723045349121094
2017-09-12,37.573543548583984
2017-09-13,37.29092025756836
2017-09-14,36.97091293334961
2017-09-15,37.34463882446289
2017-09-18,37.06200408935547
2017-09-19,37.0760383605957
2017-09-20,36.45470428466797
2017-09-21,35.82871627807617
2017-09-22,35.47834396362305
2017-09-25,35.16535568237305
2017-09-26,35.77031707763672
2017-09-27,36.02492141723633
2017-09-28,35.803016662597656
2017-09-29,35.99921798706055
2017-10-02,35.92681884765625
2017-10-03,36.08330154418945
2017-10-04,35.849735260009766
2017-10-05,36.29587936401367
2017-10-06,36.274837493896484
2017-10-09,36.4009895324707
2017-10-10,36.41499328613281
2017-10-11,36.56681823730469
2017-10-12,36.43836212158203
2017-10-13,36.66959762573242
2017-10-16,37.34463882446289
2017-10-17,37.48244094848633
2017-10-18,37.316612243652344
2017-10-19,36.43367004394531
2017-10-20,36.49674606323242
2017-10-23,36.47806167602539
2017-10-24,36.69529724121094
2017-10-25,36.53411865234375
2017-10-26,36.76770782470703
2017-10-27,38.0850944519043
2017-10-30,38.942325592041016
2017-10-31,39.48422622680664
2017-11-01,38.982032775878906
2017-11-02,39.26699447631836
2017-11-03,40.29240798950195
2017-11-06,40.70117950439453
2017-11-07,40.83197784423828
2017-11-08,41.16598129272461
2017-11-09,41.081905364990234
2017-11-10,40.94594192504883
2017-11-13,40.7818489074707
2017-11-14,40.16532897949219
2017-11-15,39.63554763793945
2017-11-16,40.10908126831055
2017-11-17,39.88636016845703
2017-11-20,39.84651565551758
2017-11-21,40.5872802734375
2017-11-22,41.01393508911133
2017-11-24,41.016273498535156
2017-11-27,40.80998611450195
2017-11-28,40.57087326049805
2017-11-29,39.729305267333984
2017-11-30,40.28489685058594
2017-12-01,40.09735107421875
2017-12-04,39.8043212890625
2017-12-05,39.766822814941406
2017-12-06,39.6191291809082
2017-12-07,39.69180679321289
2017-12-08,39.70352554321289
2017-12-11,40.47710418701172
2017-12-12,40.24972152709961
2017-12-13,40.383338928222656
2017-12-14,40.37162399291992
2017-12-15,40.7818489074707
2017-12-18,41.356178283691406
2017-12-19,40.91547393798828
2017-12-20,40.870933532714844
2017-12-21,41.02565002441406
2017-12-22,41.02565002441406
2017-12-26,39.984832763671875
2017-12-27,39.99186325073242
2017-12-28,40.10438919067383
2017-12-29,39.67070770263672
2018-01-02,40.38100051879883
2018-01-03,40.37395477294922
2018-01-04,40.56149673461914
2018-01-05,41.023311614990234
2018-01-08,40.870933532714844
2018-01-09,40.866241455078125
2018-01-10,40.85686111450195
2018-01-11,41.08892822265625
2018-01-12,41.513248443603516
2018-01-16,41.3022575378418
2018-01-17,41.98441696166992
2018-01-18,42.02192687988281
2018-01-19,41.83439636230469
2018-01-22,41.49214172363281
2018-01-23,41.50151824951172
2018-01-24,40.8404541015625
2018-01-25,40.11140823364258
2018-01-26,40.20519256591797
2018-01-29,39.372989654541016
2018-01-30,39.14093017578125
2018-01-31,39.24875259399414
2018-02-01,39.3307991027832
2018-02-02,37.62423324584961
2018-02-05,36.6842155456543
2018-02-06,38.21731948852539
2018-02-07,37.3991813659668
2018-02-08,36.370094299316406
2018-02-09,36.814937591552734
2018-02-12,38.29780197143555
2018-02-13,38.68146514892578
2018-02-14,39.394657135009766
2018-02-15,40.71745300292969
2018-02-16,40.58563995361328
2018-02-20,40.44914245605469
2018-02-21,40.26554489135742
2018-02-22,40.60212707519531
2018-02-23,41.30824661254883
2018-02-26,42.12499237060547
2018-02-27,41.988487243652344
2018-02-28,41.92493438720703
2018-03-01,41.19057083129883
2018-03-02,41.475364685058594
2018-03-05,41.61894607543945
2018-03-06,41.5836296081543
2018-03-07,41.197628021240234
2018-03-08,41.647178649902344
2018-03-09,42.36273193359375
2018-03-12,42.77228546142578
2018-03-13,42.360374450683594
2018-03-14,42.0002555847168
2018-03-15,42.04966735839844
2018-03-16,41.90139389038086
2018-03-19,41.261173248291016
2018-03-20,41.24705123901367
2018-03-21,40.3126220703125
2018-03-22,39.74300003051758
2018-03-23,38.822689056396484
2018-03-26,40.66567611694336
2018-03-27,39.62297058105469
2018-03-28,39.1851692199707
2018-03-29,39.49115753173828
2018-04-02,39.232242584228516
2018-04-03,39.63472366333008
2018-04-04,40.392642974853516
2018-04-05,40.67274475097656
2018-04-06,39.632381439208984
2018-04-09,40.025447845458984
2018-04-10,40.778663635253906
2018-04-11,40.58800506591797
2018-04-12,40.988136291503906
2018-04-13,41.12700653076172
2018-04-16,41.38357162475586
2018-04-17,41.95317459106445
2018-04-18,41.859031677246094
2018-04-19,40.67274475097656
2018-04-20,39.00627517700195
2018-04-23,38.893306732177734
2018-04-24,38.35193634033203
2018-04-25,38.51905822753906
2018-04-26,38.653228759765625
2018-04-27,38.20601272583008
2018-04-30,38.898014068603516
2018-05-01,39.80186080932617
2018-05-02,41.56010055541992
2018-05-03,41.63542556762695
2018-05-04,43.2689208984375
2018-05-07,43.581966400146484
2018-05-08,43.79144287109375
2018-05-09,44.09979248046875
2018-05-10,44.7306022644043
2018-05-11,44.56047821044922
2018-05-14,44.456512451171875
2018-05-15,44.05246353149414
2018-05-16,44.463592529296875
2018-05-17,44.18241882324219
2018-05-18,44.021759033203125
2018-05-21,44.33365249633789
2018-05-22,44.222591400146484
2018-05-23,44.50613784790039
2018-05-24,44.456512451171875
2018-05-25,44.55811309814453
2018-05-29,44.39742660522461
2018-05-30,44.302921295166016
2018-05-31,44.154075622558594
2018-06-01,44.95034408569336
2018-06-04,45.326026916503906
2018-06-05,45.67573165893555
2018-06-06,45.83403396606445
2018-06-07,45.711158752441406
2018-06-08,45.295318603515625
2018-06-11,45.18425750732422
2018-06-12,45.43235397338867
2018-06-13,45.05902099609375
2018-06-14,45.08265686035156
2018-06-15,44.61953353881836
2018-06-18,44.59591293334961
2018-06-19,43.875247955322266
2018-06-20,44.0666389465332
2018-06-21,43.82091522216797
2018-06-22,43.69331741333008
2018-06-25,43.043540954589844
2018-06-26,43.577537536621094
2018-06-27,43.51374435424805
2018-06-28,43.83035659790039
2018-06-29,43.73820495605469
2018-07-02,44.2273063659668
2018-07-03,43.457035064697266
2018-07-05,43.80672836303711
2018-07-06,44.413970947265625
2018-07-09,45.030662536621094
2018-07-10,44.9763298034668
2018-07-11,44.39271926879883
2018-07-12,45.137001037597656
2018-07-13,45.20787811279297
2018-07-16,45.10863494873047
2018-07-17,45.23624038696289
2018-07-18,44.988136291503906
2018-07-19,45.33784484863281
2018-07-20,45.23388671875
2018-07-23,45.274044036865234
2018-07-24,45.602474212646484
2018-07-25,46.032501220703125
2018-07-26,45.888389587402344
2018-07-27,45.125186920166016
2018-07-30,44.87236404418945
2018-07-31,44.9621467590332
2018-08-01,47.610870361328125
2018-08-02,49.0025749206543
2018-08-03,49.14435958862305
2018-08-06,49.3995246887207
2018-08-07,48.93643569946289
2018-08-08,48.96949005126953
2018-08-09,49.35464096069336
2018-08-10,49.20762634277344
2018-08-13,49.52536392211914
2018-08-14,49.73401641845703
2018-08-15,49.85021209716797
2018-08-16,50.580501556396484
2018-08-17,51.59059143066406
2018-08-20,51.08791732788086
2018-08-21,50.98832321166992
2018-08-22,50.99070358276367
2018-08-23,51.095027923583984
2018-08-24,51.25390625
2018-08-27,51.675960540771484
2018-08-28,52.0932731628418
2018-08-29,52.870994567871094
2018-08-30,53.35707473754883
2018-08-31,53.97356033325195
2018-09-04,54.14665603637695
2018-09-05,53.793357849121094
2018-09-06,52.89945602416992
2018-09-07,52.472652435302734
2018-09-10,51.7684326171875
2018-09-11,53.07728576660156
2018-09-12,52.41810989379883
2018-09-13,53.68428039550781
2018-09-14,53.07490539550781
